driver_id,kvs_filename,kvs_tag,kvs_sha256,kvs_authenti_sha256,tbs_sha256
f7f88ef4-ada4-4210-a40d-9d84142ef0fb,7.sys,7.sys,6839fcae985774427c65fe38e773aa96ec451a412caa5354ad9e2b9b54ffe6c1,3325f541c9930a321930853e0d7f0f4c35ba99f99a97bfe275c60248957720fb,d8be9e4d9074088ef818bc6f6fb64955e90378b2754155126feebbbd969cf0ae
db666d40-c9fa-4039-bfac-a5d7afd61b67,,bedaisy.sys,773999db2f07c50aad70e50c1983fa95804369d25a5b4f10bd610f864c27f2fc,b5603b60137fed0dfcc95ec10563b0d5fa2e033944019ba5f338f7f7bd2aa45b,37560fb9d548ab62cc3ed4669a4ab74828b5a108e67e829937ffb2d10a5f78dd
2651f5c4-d9e1-4b06-92be-e9e7313f87c4,asio2.sys,asio3.sys,5ae23f1fcf3fb735fcf1fa27f27e610d9945d668a149c7b7b0c84ffd6409d99a,9c7ad854f6670452d7da064d4b429eb90c42155b6f7eaa52ee471d9ee8b61e6f,eec58131dc11cd7f512501b15fdbc6074c603b68ca91f7162d5a042054edb0cf
45c42e32-6261-43c1-bdbd-cab58da729d8,,capcom2.sys,6621fb2e761237d2b09863fd31951789697f119d118d2e5db0e957ab0173f06a,faa08cb609a5b7be6bfdb61f1e4a5e8adf2f5a1d2492f262483df7326934f5d4,317fa1d234ebc49040ebc5e8746f8997471496051b185a91bdd9dfbb23fab5f8
73196456-40ae-4b6d-8562-07cf99458a7d,kevp64.sys,kevp64.sys,8e6363a6393eb4234667c6f614b2072e33512866b3204f8395bbe01530d63f2f,23ab90e1990b4c5250f7bacbc7ff90e989583a2ccacf4ba333255f1d385d0ad8,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9
2651f5c4-d9e1-4b06-92be-e9e7313f87c4,asio.sys,asio3.sys,48891874441c6fa69e5518d98c53d83b723573e280c6c65ccfbde9039a6458c9,92edd48dfac025d4069eb6491b9730d9d131b77cceaa480af9b3c32bc8c5e3a9,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9
275c80c5-a67c-4536-b29e-4e481242cb01,rtcore64.sys,rtcore64.sys,8399e5afd8e3e97139dffb1a9fb00db2186321b427f164403282217cab067c38,5182caf10de9cec0740ecde5a081c21cdc100d7eb328ffe6f3f63183889fec6b,40bddadac24dc61ca4fb5cab2a2bc5d876bc36808311039a7a3e1a4066f7489b
b8339454-0e84-4a5b-92d0-6a626ced6677,,ngiodriver.sys,85fdd255c5d7add25fd7cd502221387a5e11f02144753890218dd31a8333a1a3,22901319d041f2650d1ade9a8f66f7e6993800d1c20e6014b7da6642d0e8d90e,37560fb9d548ab62cc3ed4669a4ab74828b5a108e67e829937ffb2d10a5f78dd
855ade1f-8a9e-4c9d-ab8e-d7e409609852,,elbycdio.sys,7227377a47204f8e2ff167eee54b4b3545c0a19e3727f0ec59974e1a904f4a96,a3cf1a6edd205e04653b4338c077072ee753cde0a692490ecaf7afde27df5f0b,ef14ea05bb066ee9f4188196dd69cd769b283ac4d7555db52f5e76922d3456e1
91ff1575-9ff2-46fd-8bfe-0bb3e3457b7f,inpoutx64.sys,inpoutx64.sys,f581decc2888ef27ee1ea85ea23bbb5fb2fe6a554266ff5a1476acd1d29d53af,9f70169f9541c8f5b13d3ec1f3514cc4f2607d572ffb4c7e5a98be0856852dd8,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9
1d2cdef1-de44-4849-80e5-e2fa288df681,iqvw64e.sys,naldrv.sys,4429f32db1cc70567919d7d47b844a91cf1329a6cd116f582305f3b7b60cd60b,785e87bc23a1353fe0726554fd009aca69c320a98445a604a64e23ab45108087,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9
2da3a276-9e38-4ee6-903d-d15f7c355e7c,,vboxdrv.sys,775000c4083c8e4dcfc879d83fcd27b40b46820c9834ae4662861386a4d81fe9,a2d9f91ede8aed51960ca67318ea337152bb311c03275c0650e4421e6af6b7ee,ef14ea05bb066ee9f4188196dd69cd769b283ac4d7555db52f5e76922d3456e1
9bf033e4-7295-4b63-8772-638b76851741,,-,5c80dc051c4b0c62b9284211f71e5567c0c0187e466591eacb93e7dc10e4b9ab,28bac5dbcdd887f35f8fef454d5df1f53c18a90c51d8222636f487a0f351f725,843e587edb9c53b2fbbf84cd90b217af016da1330905b25c16bb059a26b5726e
d35cb48d-2aca-4d7d-a194-f4566183bcd9,tmcomm.sys,tmcomm.sys,b773511fdb2e370dec042530910a905472fcc2558eb108b246fd3200171b04d3,45624a7469927b999cce153ff0074f675a8c062c5afa3f0c688b6124874ca27a,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9
afed9dff-245e-4875-a156-3c5584beed03,directio64.sys,directio64.sys,4324f3d1e4007f6499a3d0f0102cd92ed9f554332bc0b633305cd7b957ff16c8,841f965977f33d621d126412032c47dd6118251623c380e5572f7553b620b0e1,a39ed0d6fd4eb1a6f7fed60f726e23eae668b7591bc004644625d22c701213fa
5c45ae9e-cb6f-4eab-a070-b0187202e080,amigendrv64.sys,amigendrv64.sys,09043c51719d4bf6405c9a7a292bb9bb3bcc782f639b708ddcc4eedb5e5c9ce9,e4dbc382c21b4b14b54d37b2fd86e12a7637f177ba4170e19ffde3584ec48e6c,04bc415adcb4ef7df32b9dfe199d92a4078cbd132fd5173961211e7f75385491
57354c82-ff9c-4a54-8377-d195e4ff0a26,mhyprot2.sys,mhyprot2.sys,247aadaf17ed894fcacf3fc4e109b005540e3659fd0249190eb33725d3d3082f,faa37602095f25135312f87ed7adb607ffa5e9b2931b58d00f7376ed0c6ec69a,c826846e4b1d73edb7561ab1b41c949354e237a91e82fe1be5b7e2e1701f52d1
d35cb48d-2aca-4d7d-a194-f4566183bcd9,tmcomm.sys,tmcomm.sys,fda93c6e41212e86af07f57ca95db841161f00b08dae6304a51b467056e56280,ef0dbc4c4735f30e96e16375b18c2f5fa58e15ef60d17786e39e616a4438e264,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9
b03798af-d25a-400b-9236-4643a802846f,rwdrv.sys,rwdrv.sys,2470fd1b733314c9b0afa19fd39c5d19aa1b36db598b5ebbe93445caa545da5f,0a3090ae46b3ce5f4cc6ba2d4dd265033e23c813d5c1e9c7a20a84d5d167dae3,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9
9ca73d04-3349-4c16-9384-94c43335a031,,driver7.sys,1beb15c90dcf7a5234ed077833a0a3e900969b60be1d04fcebce0a9f8994bdbb,7fba2584bb4fb801f322e3a63253ffac36a76d9dc5f0a4747746b0791e2a0d0b,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9
87752fb8-e9f6-4235-91e2-c4343677d817,,mimidrv.sys,087270d57f1626f29ba9c25750ca19838a869b73a1f71af50bdf37d6ff776212,f2b0d70e2d55a5f69ddaac13460cfcd63746ac1c09f826772cca5b857dde240a,ef14ea05bb066ee9f4188196dd69cd769b283ac4d7555db52f5e76922d3456e1
afed9dff-245e-4875-a156-3c5584beed03,directio64.sys,directio64.sys,8939116df1d6c8fd0ebd14b2d37b3dec38a8820aa666ecd487bc1bb794f2a587,9996b31234ba736fc2c6f2b75f641e25d156f19d6ac84cf85283fde08a714842,a39ed0d6fd4eb1a6f7fed60f726e23eae668b7591bc004644625d22c701213fa
97fa88f6-3819-4d56-a82c-52a492a9e2b5,,inpout32.sys,16360ead229b13deb47bc2bef40f282474c9f18c213c636cdfb8cc2495168251,e288439705d9be2c1f74cf8a44c3853ac3708e52c592b23398877006fadf6ccc,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9
8198f5af-4b40-4800-a22a-4a7cf957ef37,msqpq.sys,msqpq.sys,56066ed07bad3b5c1474e8fae5ee2543d17d7977369b34450bd0775517e3b25c,0527451d72ba02db8479ea69689350cc563b939bb2cc685386719ab32b7e2772,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9
d35cb48d-2aca-4d7d-a194-f4566183bcd9,tmcomm.sys,tmcomm.sys,e3eff841ea0f2786e5e0fed2744c0829719ad711fc9258eeaf81ed65a52a8918,d33fe3bbcdf1ef7e42faf4ac81d7da3a6451eb67b477e78b75506b0df21cf598,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9
29cb263b-b0b0-40d5-a97d-5ddf4ba79c1e,goad.sys,goad.sys,-,-,d8be9e4d9074088ef818bc6f6fb64955e90378b2754155126feebbbd969cf0ae
a7bba474-815f-49be-bddc-4d76a64c866c,ntiolib.sys,ntiolib.sys,2bbe65cbec3bb069e92233924f7ee1f95ffa16173fceb932c34f68d862781250,299f36c717c5d5d77a8e9c15879e95cd825f74e77c7ed24e7cccbefeb38a2165,ef14ea05bb066ee9f4188196dd69cd769b283ac4d7555db52f5e76922d3456e1
5ad8a3b6-6d20-4c95-8fa7-9a507167ba3c,,netfilter2.sys,12656fc113b178fa3e6bfffc6473897766c44120082483eb8059ebff29b5d2df,fafa1bb36f0ac34b762a10e9f327dcab2152a6d0b16a19697362d49a31e7f566,37560fb9d548ab62cc3ed4669a4ab74828b5a108e67e829937ffb2d10a5f78dd
f1dcb0e4-aa53-4e62-ab09-fb7b4a356916,,netfilterdrv.sys,5bdba1561ec5b23b1d56ea8cee411147d1526595f03a9281166a563b3641fa2a,84df20b1d9d87e305c92e5ffae21b10b325609d59d835a954dbd8750ef5dabf4,cec1afd0e310c55c1dcc601ab8e172917706aa32fb5eaf826813547fdf02dd46
2b949a0d-939f-456a-a34f-4589d7712227,,libnicm.sys,0cfb7ea2cc515a7fe913ab3619cbfcf1ca96d8cf72dc350905634a5782907a49,3b22adc61900fbdc26629dc1135344d878f6a368ec6df0d4ec374559cb669182,40bddadac24dc61ca4fb5cab2a2bc5d876bc36808311039a7a3e1a4066f7489b
a7bba474-815f-49be-bddc-4d76a64c866c,ntiolib.sys,ntiolib.sys,b7a20b5f15e1871b392782c46ebcc897929443d82073ee4dcb3874b6a5976b5d,c1c18591d7b68fafa870f3d0f1124a353682765236674cc7476c5f1cc71b1528,ef14ea05bb066ee9f4188196dd69cd769b283ac4d7555db52f5e76922d3456e1
a4aa80bc-4ecd-49ab-bc0f-0f49b07fdd7f,,segwindrvx64.sys,38d6d90d543bf6037023c1b1b14212b4fa07731cbbb44bdb17e8faffc12b22e8,61bd9a26c01371d865e681f6354853dc0e27b1064906cd99b15220098be6e88d,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9
647f72e7-f378-4908-946c-5e45fab448e8,,driver_5c308aed.sys,5c308aede12fefb8145c015a97d7844106df5469de97773cba3bd3d772dc7d24,3768122b8ab7a518d3717cabdfdd7d9592ec986b3f85d40064fdf99c6f569f6b,a39ed0d6fd4eb1a6f7fed60f726e23eae668b7591bc004644625d22c701213fa
a7bba474-815f-49be-bddc-4d76a64c866c,ntiolib.sys,ntiolib.sys,98b734dda78c16ebcaa4afeb31007926542b63b2f163b2f733fa0d00dbb344d8,5dfb950d4771c35f4f82626b5d8859cce74bf03db67f2be3036631894a62eca8,ef14ea05bb066ee9f4188196dd69cd769b283ac4d7555db52f5e76922d3456e1
de365e80-45cb-48fb-af6e-0a96a5ad7777,,ctiio64.sys,2121a2bb8ebbf2e6e82c782b6f3c6b7904f686aa495def25cf1cf52a42e16109,2b4af74d74a4380130a1c46d2f1ffe112d87d9d7646540bbbd201c5bd176082b,d8be9e4d9074088ef818bc6f6fb64955e90378b2754155126feebbbd969cf0ae
7cee2ce8-7881-4a9a-bb18-61587c95f4a2,,dcprotect.sys,3af9c376d43321e813057ecd0403e71cafc3302139e2409ab41e254386c33ecb,fcffb9cecbcefc399a2a08d99fcc2b797911afa26f3d69a28a139311cb61c39a,2cd702a7dec30aa441345672e8992ef9770ce4946f276d767b45b0ed627658fb
b32d8d7d-0dc2-4d09-a306-8efc4caf1839,,4118b86e490aed091b1a219dba45f332.sys,0181d60506b1f3609217487c2c737621d637e1232f243f68c662d045f44d4873,d5b270ac8ca4f87ba51eafb3b28102875bdbdde0f15520ec0a629d8a898c0b2e,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9
0567c6c4-282f-406f-9369-7f876b899c25,procexp.sys,-,86721ee8161096348ed3dbe1ccbf933ae004c315b1691745a8af4a0df9fed675,e2e351efd57c89bc0c7b9d4d440113304d0b8a4c88cdf0126442171aa50634d4,40bddadac24dc61ca4fb5cab2a2bc5d876bc36808311039a7a3e1a4066f7489b
3d7da79b-fe34-45cd-a0c9-d4432d40611c,,nvoclock.sys,837d3b67d3e66ef1674c9f1a47046e1617ed13f73ee08441d95a6de3d73ee9f2,f3fc8f8dddbd471fa2d5deb292552876b3c737b09149307f901e38b53cd62648,40bddadac24dc61ca4fb5cab2a2bc5d876bc36808311039a7a3e1a4066f7489b
043773c5-120a-4c6b-8485-8f1f5c47fd3e,aswarpot.sys,aswarpot.sys,ebe2e9ec6d5d94c2d58fbcc9d78c5f0ee7a2f2c1aed6d1b309f383186d11dfa3,fca5f90ce2b210e6026cbf6f2c281fe17a08ddb2e936200847823ef83eaab1eb,37560fb9d548ab62cc3ed4669a4ab74828b5a108e67e829937ffb2d10a5f78dd
87752fb8-e9f6-4235-91e2-c4343677d817,,mimidrv.sys,3b2cd65a4fbdd784a6466e5196bc614c17d1dbaed3fd991d242e3be3e9249da6,d172d95afc72a8a4a6362175bd68b5f4405f166fff94464d845213af586fe8bd,ef14ea05bb066ee9f4188196dd69cd769b283ac4d7555db52f5e76922d3456e1
17a1ad58-ecf3-4dea-b1ca-336880d15256,,f.sys,54942b92790dc0b84c56d4a00f3ac419b0a506344ca7e9f1fb666a86dbc4117f,25819a8c8f2ebceef661d751a56a024a5584f8283d9600273e52d18923c9f455,2527985bdd90b23ebf85bdfec39de37b9d6a10a44a4116fca078e609adcdd95a
1d2cdef1-de44-4849-80e5-e2fa288df681,iqvw64e.sys,iqvw64e.sys,4429f32db1cc70567919d7d47b844a91cf1329a6cd116f582305f3b7b60cd60b,785e87bc23a1353fe0726554fd009aca69c320a98445a604a64e23ab45108087,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9
2651f5c4-d9e1-4b06-92be-e9e7313f87c4,asio64.sys,asio3_64.sys,b48a309ee0960da3caaaaf1e794e8c409993aeb3a2b64809f36b97aac8a1e62a,906d8412b357379db9512e3f584fcda1f788acc1337e5b4d4eff5e6fa59324a6,9dba2d4765226ca91fb7104e0cbd01308c4e8ed9727ea661eeaa473d7825ee35
275c80c5-a67c-4536-b29e-4e481242cb01,rtcore64.sys,rtcore64.sys,b61869b7945be062630f1dd4bae919aecee8927f7e1bc3954a21ff763f4c0867,5182caf10de9cec0740ecde5a081c21cdc100d7eb328ffe6f3f63183889fec6b,ef14ea05bb066ee9f4188196dd69cd769b283ac4d7555db52f5e76922d3456e1
2651f5c4-d9e1-4b06-92be-e9e7313f87c4,asio.sys,asio3.sys,dde6f28b3f7f2abbee59d4864435108791631e9cb4cdfb1f178e5aa9859956d8,191689c53195dbe828f406b206cb167dcd4671ecdab32b80e01c885f706a6baf,dd670882ef38bfeecfb2865ad06f52e36b07f99fbf5937b2ede58178d2221961
90ecbbf7-b02f-424d-8b7d-56cc9e3b5873,eneio64.sys,eneio64.sys,38c18db050b0b2b07f657c03db1c9595febae0319c746c3eede677e21cd238b0,b45d78a6780f125143dbd198ac2439be78424e7ae37a4234541ecb327dc190c1,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9
57354c82-ff9c-4a54-8377-d195e4ff0a26,mhyprot.sys,mhyprot2.sys,69e3fda487a5ec2ec0f67b7d79a5a836ff0036497b2d1aec514c67d2efa789b2,39937d239220c1b779d7d55613de2c0a48bd6e12e0214da4c65992b96cf591df,f60d4f8f7b56499de889264b1e64890694c5b106129d3db068976ed33495577a
e1c29414-5b5b-44f4-84cc-e6f55d9a23c6,,driver_85ca0dcd.sys,7af2ff5d405cf9cd1aee2410a969ba22d6df78d98e9d4e60cbe624d8a3bc64a6,d40f6a680914df8c6cf8dda62332ad829a91815ad94439b920af986f93939a7d,a39ed0d6fd4eb1a6f7fed60f726e23eae668b7591bc004644625d22c701213fa
18a842be-681a-4f32-97fd-57cb72ff5f3a,,nlslexicons0024uvn.sys,7a84703552ae032a0d1699a081e422ed6c958bbe56d5b41839c8bfa6395bee1d,6ce1073705194870175a8b9c9ebbbb7ad54df81849b111588ea8aeef910da987,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9
e368efc7-cf69-47ae-8204-f69dac000b22,,iobitunlocker.sys,831b62145c21557928a694e6261e830f1545b5756ad51dcbd28a15fde570f4e7,a298cc166fe3bac9e9e4cae967f8e3bb41b08a6a97117ca4f8e5c4f198dbcffa,40bddadac24dc61ca4fb5cab2a2bc5d876bc36808311039a7a3e1a4066f7489b
2aa003cd-5f36-46a6-ae3d-f5afc2c8baa3,,mhyprot3.sys,7fd90500b57f9ac959c87f713fe9ca59e669e6e1512f77fccb6a75cdc0dfee8e,bb29eb4651e3276b14217628e96a1e5d83c4e883cd29ebd75aa704dda462e82d,d8be9e4d9074088ef818bc6f6fb64955e90378b2754155126feebbbd969cf0ae
2651f5c4-d9e1-4b06-92be-e9e7313f87c4,asio.sys,asio3_64.sys,dde6f28b3f7f2abbee59d4864435108791631e9cb4cdfb1f178e5aa9859956d8,191689c53195dbe828f406b206cb167dcd4671ecdab32b80e01c885f706a6baf,dd670882ef38bfeecfb2865ad06f52e36b07f99fbf5937b2ede58178d2221961
87752fb8-e9f6-4235-91e2-c4343677d817,,mimidrv.sys,704c6ffe786bc83a73fbdcd2edd50f47c3b5053da7da6aa4c10324d389a31db4,938e65ff5760e44faf22a35242547c41a0d8d2b21a2f8a12f6b84d4055aad384,ef14ea05bb066ee9f4188196dd69cd769b283ac4d7555db52f5e76922d3456e1
d35cb48d-2aca-4d7d-a194-f4566183bcd9,tmcomm.sys,tmcomm.sys,7837cb350338c4958968d06b105466da6518f5bb522a6e70e87c0cad85128408,d74599ab8960f16e8026dcd564c5407956444c46c3dea6b38b1c243fbbbdc517,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9
3d7da79b-fe34-45cd-a0c9-d4432d40611c,,nvoclock.sys,b8321471be85dc8a67ac18a2460cab50e7c41cb47252f9a7278b1e69d6970f25,5f5243c9d9638a23ccf0e32f54c585e5688a4a853ff04898281fa23697aaec34,40bddadac24dc61ca4fb5cab2a2bc5d876bc36808311039a7a3e1a4066f7489b
275c80c5-a67c-4536-b29e-4e481242cb01,rtcore64.sys,rtcore64.sys,6cb6e23ba516570bbd158c32f7c7c99f19b24ca4437340ecb39253662afe4293,5182caf10de9cec0740ecde5a081c21cdc100d7eb328ffe6f3f63183889fec6b,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9
cf805b21-4611-4983-a8b6-271373a45057,,sbiosio64.sys,442d506c1ac1f48f6224f0cdd64590779aee9c88bdda2f2cc3169b862cba1243,a0dbcf82dc346a49a816b3a6283392c9f2531661e460072ba063be898e5cbda0,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9
04eefdf4-448d-45bb-87fc-93f263fc77f4,,driver_668c5bea.sys,668c5bead3c7fcd919afd742ede7e5fe07972dc4cf730ff37deabdd22d88de4a,f43b0b9a1d1445ba66e8370397cb22142439fa4062b7b05e30f9b26a370d767c,a39ed0d6fd4eb1a6f7fed60f726e23eae668b7591bc004644625d22c701213fa
b660d253-2b60-46c5-b95a-c354aa5eb154,,driver_4f9b5a2f.sys,4f9b5a2fe29c436a53d36d8a2084369ac6a8cd59b9eb01b3d3fa293f3487d3cc,e38eb95fd1593c73311d426dbd85491494a4521aaa4c4ef66e02f7d6d0339171,a39ed0d6fd4eb1a6f7fed60f726e23eae668b7591bc004644625d22c701213fa
a7bba474-815f-49be-bddc-4d76a64c866c,ntiolib.sys,ntiolib.sys,cc586254e9e89e88334adee44e332166119307e79c2f18f6c2ab90ce8ba7fc9b,9c513f4d4c38a10af9f4a967bb6c7901275adf0df8046fc7e1b7e4c3e3c7c3cf,5b81998ed98b343c04134c336e03f3051779eae0e9f882e8339593d18556375d
8d3f27bd-c3fd-48d0-913a-e2caa6fbd025,rtkio.sys,rtkio.sys,478917514be37b32d5ccf76e4009f6f952f39f5553953544f1b0688befd95e82,e657e54c341d37881837dbaf553e10bbe31ff2d6ccf9ca939ca5433ec464a73b,37560fb9d548ab62cc3ed4669a4ab74828b5a108e67e829937ffb2d10a5f78dd
a4795ab6-d908-44cf-9ebf-a47db367d385,,wirwadrv.sys,d8fc8e3a1348393c5d7c3a84bcbae383d85a4721a751ad7afac5428e5e579b4e,c7e5bd0090962b4f31e17ab3d1f97bd9870d23238b591a70e27a0c91db138f95,317fa1d234ebc49040ebc5e8746f8997471496051b185a91bdd9dfbb23fab5f8
afb8bb46-1d13-407d-9866-1daa7c82ca63,echo_driver.sys,echo_driver.sys,ea3c5569405ed02ec24298534a983bcb5de113c18bc3fd01a4dd0b5839cd17b9,92f9d73cec5ab3352c4b3cbf4574d13b2e506cba24cc74580e19e941063eaf7d,d8be9e4d9074088ef818bc6f6fb64955e90378b2754155126feebbbd969cf0ae
99668140-a8f6-48f8-86d1-cf3bf693600c,,protects.sys,082d4d4d4ba1bda5e1599bd24e930ae9f000e7d12b00f7021cca90a4600ea470,4a9093e8dbcb867e1b97a0a67ce99a8511900658f5201c34ffb8035881f2dbbe,f970426cc46d2ae0fc5f899fa19dbe76e05f07e525654c60c3c9399492c291f4
96c8fe71-3acc-41bc-9402-ebd69a961d74,,phydmaccx64.sys,f7b3112b9745b766c8359d25e315975d3159935a8ddb3e3035d21ed124a9013f,743302af4224d5f44489290c01391c03b928126d726b72e7602fe5760e6d9519,ef14ea05bb066ee9f4188196dd69cd769b283ac4d7555db52f5e76922d3456e1
87752fb8-e9f6-4235-91e2-c4343677d817,,mimidrv.sys,8206ce9c42582ac980ff5d64f8e3e310bc2baa42d1a206dd831c6ab397fbd8fe,6c9f431814cd58365468ac63ba8b6693c3dd2a2b3ef37b23e5d80d75083b784d,df5dacc623d44348fff0bc8ebe2cedc8ba212e33c6f10d7fd608f37f92a2c273
855ade1f-8a9e-4c9d-ab8e-d7e409609852,,elbycdio.sys,83a1fabf782d5f041132d7c7281525f6610207b38f33ff3c5e44eb9444dd0cbc,72876e44135f9b49932b547129e32acf9ce3df98a3f9c5c31355160f6d06ca3c,ef14ea05bb066ee9f4188196dd69cd769b283ac4d7555db52f5e76922d3456e1
3aa6e630-59be-4a15-a30c-aaed4c1edaf0,,-,cb59a641adb623a65a9b5af1db2ffd921fd1ca1bc046a6df85d5f2e00fd0b5a5,2e190b58266d9f7ce9681b834b0c7e6ab06e1305ab9258d714212a0bad58c0b4,40bddadac24dc61ca4fb5cab2a2bc5d876bc36808311039a7a3e1a4066f7489b
5961e133-ccc3-4530-8f4f-5d975c41028d,,lgdatacatcher.sys,516159871730b18c2bddedb1a9da110577112d4835606ee79bb80e7a58784a13,df4e25990742fc8d3aed70f6cb4d402e111e7ed08fa5f76aca685b8c03b98b93,9ed1944c1abbe6ed081eb71a3da83e72f758c6dea4e009088a41cba22870bec3
9bf033e4-7295-4b63-8772-638b76851741,,-,c586befc3fd561fcbf1cf706214ae2adaa43ce9ba760efd548d581f60deafc65,91e5f702691772cd1291ffbd2b645f06fda3b7b2c31c04ca28a3f4d728875cc6,b4e6bd3ca86f6af669589e3f15b86387655214e7d7312835ffd23a6618cee060
7a7630d6-d007-4d84-a17d-81236d9693e1,d.sys,d.sys,c1c4310e5d467d24e864177bdbfc57cb5d29aac697481bfa9c11ddbeebfd4cc8,a4ca4a0932afa09e8df3469768f5ac6feaff2b7ae27ac208a218288fc4fbf102,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9
855ade1f-8a9e-4c9d-ab8e-d7e409609852,,elbycdio.sys,0dc4ff96d7e7db696e0391c5a1dda92a0b0aedbf1b0535bf5d62ebeec5b2311c,c4fc8f04721363f4b570accf700f507fb0b0381a81d3a8ffb768ded65978ac50,ef14ea05bb066ee9f4188196dd69cd769b283ac4d7555db52f5e76922d3456e1
7edb5602-239f-460a-89d6-363ff1059765,viragt.sys,viragt64.sys,d0e25b879d830e4f867b09d6540a664b6f88bad353cd14494c33b31a8091f605,401ed2d2768707b5c47556774c119f989986a9e2fa88e1e2626f14e22b85e66b,7273308094902ec5a0f89bcd6b8c487363c60ce6527c419dfa163e7f47c2f09d
351ff5ca-f07b-4eb6-9300-d5d31514defb,,nscm.sys,653f6a65e0e608cae217bea2f90f05d8125cf23f83ba01a60de0f5659cfa5d4d,234fc829bfd4d8d5dca351be176f5a06cb29bbfd5632a93cc218936d32a44851,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9
87752fb8-e9f6-4235-91e2-c4343677d817,,mimidrv.sys,9dc7beb60a0a6e7238fc8589b6c2665331be1e807b4d2b3ddd1c258dbbd3e2f7,234664ae69df63d55c1477f3adc33ffdb130fc939c55c16e73e3339a133bcfa3,ef14ea05bb066ee9f4188196dd69cd769b283ac4d7555db52f5e76922d3456e1
87752fb8-e9f6-4235-91e2-c4343677d817,,mimidrv.sys,e8ec06b1fa780f577ff0e8c713e0fd9688a48e0329c8188320f9eb62dfc0667f,ba467c6edee7266721c220fbc84cb80c995d429052846865d869609602d6e48c,ef14ea05bb066ee9f4188196dd69cd769b283ac4d7555db52f5e76922d3456e1
2651f5c4-d9e1-4b06-92be-e9e7313f87c4,,asio3.sys,ce231637422709d927fb6fa0c4f2215b9c0e3ebbd951fb2fa97b8e64da479b96,739c11fdb8673ab5b78f1a874daf5ba3faddb7910a6d4e0cc49abd8b8537333f,dd670882ef38bfeecfb2865ad06f52e36b07f99fbf5937b2ede58178d2221961
0d039ee9-aaa5-49c2-a980-405d4290ee0a,telephonuafy.sys,telephonuafy.sys,87565ff08a93a8ff41ea932bf55dec8e0c7e79aba036507ea45df9d81cb36105,f929b77636026cc0c57a0bd95e4c61f0b28a65e60331807e32235947f5c67931,a39ed0d6fd4eb1a6f7fed60f726e23eae668b7591bc004644625d22c701213fa
6ec5ddda-f302-4008-a73e-12814c1d571f,atszio.sys,atszio.sys,31d8fc6f5fb837d5eb29db828d13ba8ee11867d86a90b2c2483a578e1d0ec43a,028aed97e90c5a231069a3fa0853c67ea5853c4bbfea6247c6f4b53509581d05,dd670882ef38bfeecfb2865ad06f52e36b07f99fbf5937b2ede58178d2221961
86cff0de-2536-4b8d-a846-a7312c569597,,nicm.sys,7a2cd1dc110d014165c001ce65578da0c0c8d7d41cc1fa44f974e8a82296fc25,714d8791e37373f92f0242a6694cc232686caab69d7ae64b5ed31094cc352893,40bddadac24dc61ca4fb5cab2a2bc5d876bc36808311039a7a3e1a4066f7489b
2cc3dd4f-8a1e-4f1f-9871-0a14815949b4,80.sys,80.sys,-,-,9dba2d4765226ca91fb7104e0cbd01308c4e8ed9727ea661eeaa473d7825ee35
32155681-33e8-4d0d-b9f6-c822851e7321,,rtsper.sys,a1fa7d8275ccd14a6adc438ef4b950e7de4ed26fcbe4b3e184243663b03c83d6,e060b051d0b8eca8490347f679e63391c792b6b37684e11301f4ed187173c3fd,bb2578b6f4cbce34d5b35d0d43e46a868257f9c8aa4cbae9b7065f6061e1fc87
